website_url,having_ip_address,url_length,shortining_service,having_at_symbol,double_slash_redirecting,prefix_suffix,having_sub_domain,sslfinal_state,domain_registration_length,favicon,port,https_token,request_url,url_of_anchor,links_in_tags,sfh,submitting_to_email,abnormal_url,redirect,on_mouseover,rightclick,popupwindow,iframe,age_of_domain,dnsrecord,web_traffic,page_rank,google_index,links_pointing_to_page,statistical_report,result
https://intermediate-peppermint-blackbird.glitch.me/hostlink.html,1,-1,1,1,1,-1,0,0,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,1
https://full-vidiio.room-privatenew.live/,1,1,1,1,1,-1,-1,0,1,-1,1,1,-1,0,-1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,0,1,1
http://full-vidiio.room-privatenew.live,1,1,1,1,1,-1,-1,0,1,-1,1,1,-1,0,-1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,0,1,1
https://schedulecareersconnectnow-case.com/,1,1,1,1,1,-1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,1,1
https://cyan531397.studio.site,1,1,1,1,1,1,-1,0,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
https://www.molekinha.com.br/2016/upload/contato/94827/alibaba.com/passport.alibaba.com/icbu_login.htm/Login.php,1,-1,1,1,1,1,0,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://s.id/JandaMelayuLocal2023,1,1,1,1,1,1,0,0,1,-1,1,1,-1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
https://docs.google.com/drawings/d/1kkZBh963AvbiaydNyhlCt5x3uajQp51t30WMYGaza7o/edit,1,-1,1,1,1,1,0,0,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1
https://docs.google.com/drawings/d/1QVuoI9aH2aLucDJ1PvjKVBgXvm7AWcLsqan369XEhqY/edit,1,-1,1,1,1,1,0,0,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1
https://docs.google.com/drawings/d/1dyuSUyCmiaEBJbT1gknA3Gk19PupWEt-swIP4dN5q-I/edit,1,-1,1,1,1,1,0,0,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1
https://docs.google.com/drawings/d/1_wL2B6lGTN4aXxCk7YKRBD9DuOaod9aPXOmbCLSYjVQ/edit,1,-1,1,1,1,1,0,0,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1
https://docs.google.com/presentation/d/e/2PACX-1vRB-dqGGvV2r0HlCpGLZYvV0yMfuWQIVxQBi-Bi0XtTvIeeWRyv8fWTVl3b2-s3rM8gO3m8qv0c898I/pub?start=false,1,-1,1,1,1,1,0,0,1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1
https://docs.google.com/drawings/d/1zQAAHDTYWYQ0J2Bl1eyX8X5inIkRQ53oZxddDCuDR6Q/edit,1,-1,1,1,1,1,0,0,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1
https://docs.google.com/drawings/d/1389fHpdClpG9lQh_nppiORcc4yX07IStz4qdqolC8vw/edit,1,-1,1,1,1,1,0,0,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1
https://docs.google.com/drawings/d/1gOMpw-f39XIf2te6JOi_qTB863U6Ujw_P1k3X7UWIOg/edit,1,-1,1,1,1,1,0,0,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1
https://docs.google.com/drawings/d/1loqYn84D3jamAgqFevDLcLLuMziDFscohuGZvNIwb58/edit,1,-1,1,1,1,1,0,0,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1
https://docs.google.com/drawings/d/10NWgwXOXOFWJnhaz34ISabWT8-xEFGlFecfm8X-DvEk/edit,1,-1,1,1,1,1,0,0,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1
https://docs.google.com/drawings/d/1pE0T6Gccqaw0mYGwc8OX4t39XDRn_MDNoZlR_qa5nvs/edit,1,-1,1,1,1,1,0,0,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1
https://docs.google.com/presentation/d/e/2PACX-1vR7LVGBl9mX0wyIiu-A0SPo75GO_OBpSaow0mnGkyAzUpjUHwrv6rnOekHvunQxFhNFA6ilgfMTdQGv/pub?start=false,1,-1,1,1,1,1,0,0,1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1
https://docs.google.com/presentation/d/e/2PACX-1vQ1zPlmc_mFWCvevPN-ehMq5Xurh7iU_ZdA1hJTrb7fojFEmVshr0HD0aWa4GMw7slF0u4ZoqAzOzNA/pub?start=false&amp;loop=false&amp;delayms=3000,1,-1,1,1,1,1,0,0,1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1
https://4215465tygfgarcfdens655665df56568767.weeblysite.com/,1,-1,1,1,1,1,0,0,1,-1,1,1,0,-1,0,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
https://signin-att-screen-103582.weeblysite.com/,1,1,1,1,1,-1,0,0,1,-1,1,1,0,0,0,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
https://currently8184.weebly.com/,1,1,1,1,1,1,0,0,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1
https://currentattnetuux.weebly.com/,1,1,1,1,1,1,0,0,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1
https://yahoo-100514.weeblysite.com/,1,1,1,1,1,-1,0,0,1,-1,1,1,0,-1,0,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
https://att-108325-103017.weeblysite.com/,1,1,1,1,1,-1,0,0,1,-1,1,1,0,0,0,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
https://05456et3454svdf04b8fd5ab27b1be5e7b51d9d8146566.weeblysite.com/,1,-1,1,1,1,1,0,0,1,-1,1,1,0,-1,0,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
https://middawufisei-5234.vercel.app/ratixx.html/,1,1,1,1,1,-1,-1,0,-1,1,1,1,1,1,0,-1,-1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1
https://female-band.surge.sh/form.html,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,0,-1,-1,1,1,1,-1,1,1,1,1,-1,-1,-1,-1,1,1
https://aquspsinfodelivery.com/services/,1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,-1,0,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,1
http://mail.join-group-gay-fun.xriz18.pw,1,1,1,1,1,-1,-1,-1,1,-1,1,1,-1,0,-1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,0,1,1
http://join-group-gay-fun.xriz18.pw,1,1,1,1,1,-1,-1,0,1,-1,1,1,-1,0,-1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,0,1,1
https://tinyurl.com/yc4u3b77,1,1,-1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
https://tinyurl.com/37cyxpmn,1,1,-1,1,1,1,1,0,1,1,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://tinyurl.com/bdcdnjz7,1,1,-1,1,1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1
https://tinyurl.com/muknde2r,1,1,-1,1,1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1
https://clementinechalendard-dieteticienne.fr/405.php,1,1,1,1,1,-1,1,0,1,1,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1
https://bit.ly/3CnkRJv,1,1,-1,1,1,1,0,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://bit.ly/48FcnJQ,1,1,-1,1,1,1,0,0,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://bit.ly/3Z5RDYJ,1,1,-1,1,1,1,0,0,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://bit.ly/40zSGkr,1,1,-1,1,1,1,0,0,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://bit.ly/3AvdcYX,1,1,-1,1,1,1,0,0,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://bit.ly/4hIOipD,1,1,-1,1,1,1,0,0,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://bit.ly/4fE1zhj,1,1,-1,1,1,1,0,0,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://bit.ly/4epkoUt,1,1,-1,1,1,1,0,0,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://bit.ly/3CCtgss,1,1,-1,1,1,1,0,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://bit.ly/3AtTT2l,1,1,-1,1,1,1,0,0,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://bit.ly/3YUzehl,1,1,-1,1,1,1,0,0,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://bit.ly/4hL71Rf,1,1,-1,1,1,1,0,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://bit.ly/4fK9Os2,1,1,-1,1,1,1,0,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://bit.ly/3Co5kZP,1,1,-1,1,1,1,0,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://urlz.fr/t2Je,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
https://urlz.fr/t2HL,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,0,1,1
https://female-band.surge.sh/form.html,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,0,-1,-1,1,1,1,-1,1,1,1,1,-1,-1,-1,-1,1,1
https://bqwrtqazxswedcvfrtgbnhyujmkiopl.glitch.me/,1,1,1,1,1,1,0,0,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1
https://aquspsinfodelivery.com/services/,1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,-1,0,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,1
http://join-group-gay-fun.xriz18.pw,1,1,1,1,1,-1,-1,0,1,-1,1,1,-1,0,-1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,0,1,1
https://information.address.us-tea.cyou/RBSH/,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1
https://urlz.fr/t31X,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,0,1,1,-1,1,1
https://urlz.fr/t2Je,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
https://urlz.fr/t2HL,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
https://hm.ru/5dYHvq,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,0,1,1,-1,1,1
https://youronlinetrraackkkk.freewebhostmost.com/ddh/tracking/fV5EjH/msg.php?id=70731209,1,-1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1
https://urlz.fr/t30u,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,0,1,1,-1,1,1
https://lokapspebouah.freewebhostmost.com/ddh/tracking/fV5EjH/msg.php?id=41488170,1,-1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1
https://urlz.fr/t2Z6,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,0,1,1,-1,1,1
https://urlz.fr/t2U4,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,0,1,1,-1,1,1
https://aderokoubamse.freewebhostmost.com/ddh/tracking/fV5EjH/msg.php?id=333422,1,-1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1
https://urlz.fr/t2DP,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,0,1,1,-1,1,1
https://iqegv0.webwave.dev/,1,1,1,1,1,1,-1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
https://hm.ru/Vsu2FZ,1,1,1,1,1,1,1,0,1,1,1,1,0,-1,0,1,1,1,-1,1,1,1,1,1,1,0,1,1,0,1,1
